spanish	reference	candidate	bleu	rogue	pos_reference	pos_candidate	bleu_pos	rogue_pos
¿Generalmente quién visita más a sus padres, los hijos o las hijas?	Generally, who visits their parents more, sons or daughters?	Generally who visits their parents, sons or daughters most?	45.305163015763085	0.5555555505555557	ADV VERB PRON PRON VERB PRON ADV PUNCT NOUN CCONJ NOUN PUNCT	ADV VERB PRON VERB PRON PUNCT NOUN CCONJ NOUN ADV PUNCT	41.92499832581464	0.999999995
Todo esfuerzo merece una recompensa.	Every effort deserves a reward.	Every effort deserves a reward.	100.00000000000004	0.999999995	ADV NOUN VERB DET NOUN PUNCT	ADV NOUN VERB DET NOUN PUNCT	100.00000000000004	0.999999995
Cuesta una barbaridad.	It costs an arm and a leg.	It costs a hell of a lot.	13.134549472120788	0.4615384565680473	PRON VERB DET NOUN CCONJ DET NOUN PUNCT	PRON VERB DET NOUN ADP DET NOUN PUNCT	50.000000000000014	0.8333333283333335
En primer lugar quiero expresar especial gratitud a mi director de tesis el Dr. Juan Pisto por su paciencia, esfuerzo y dedicación.	First off, I'd especially like to express my gratitude to my thesis director, Dr. Juan Pisto, for his patience, effort, and dedication.	First of all, I would like to express special gratitude to my thesis director, Dr. Juan Pisto, for his patience, effort and dedication.	63.86806506668796	0.7619047569160999	ADV ADV PUNCT PRON AUX ADV VERB ADV VERB PRON PRON PRON PRON NOUN NOUN PUNCT PROPN PROPN PROPN PUNCT PRON DET NOUN PUNCT NOUN CCONJ CCONJ NOUN PUNCT	ADV ADV ADV PUNCT PRON AUX VERB ADV VERB ADJ NOUN ADP PRON NOUN NOUN PUNCT PROPN PROPN PROPN PUNCT ADP PRON NOUN PUNCT NOUN CCONJ NOUN PUNCT	53.05911064986572	0.8421052581717452
¿Por qué costó tanto establecer que la neurona era la unidad básica del tejido nervioso?	Why was it so hard to establish that the neuron is the most basic unit of nervous tissue?	Why did it take so long to establish that neuron was the basic unit of nerve tissue?	16.621257270676598	0.7058823479411767	AUX VERB PRON ADV ADJ PART VERB ADP DET NOUN VERB DET ADV ADJ NOUN ADP ADJ NOUN PUNCT	AUX VERB PRON VERB ADV ADV ADV VERB DET NOUN VERB DET ADJ NOUN ADP NOUN NOUN PUNCT	26.896741624879542	0.9473684160664821
Más del 90 por ciento de las visitas de una página Web provienen de los motores de búsqueda.	More than 90 percent of visits to a web page are from search engines.	More than 90 percent of web page visits come from search engines.	46.14734996195437	0.7692307642603551	ADV ADV NUM NOUN NUM NOUN ADP DET NOUN NOUN VERB ADP NOUN NOUN PUNCT	ADV ADV NUM NUM NUM NOUN NOUN NOUN VERB ADP NOUN NOUN PUNCT	53.45211483269467	0.9230769181065088
Necesito tu consejo.	I need your advice.	I need your advice.	100.00000000000004	0.999999995	PRON VERB PRON NOUN PUNCT	PRON VERB PRON NOUN PUNCT	100.00000000000004	0.999999995
Sin embargo, la cantante no reniega de sus orígenes.	However, the singer does not deny her ancestry.	However, the singer does not deny her origins.	78.25422900366438	0.874999995	ADV DET PROPN PROPN VERB ADV VERB PRON NOUN PUNCT	ADV DET PROPN PROPN VERB ADV VERB PRON NOUN PUNCT	100.00000000000004	0.999999995
Quien ríe último, ríe mejor.	He who laughs last laughs best.	Who laughs last, laughs best.	30.739407647563215	0.4444444395061729	PRON VERB PRON VERB ADV ADJ PUNCT	PRON VERB ADV PUNCT INTJ NUM PUNCT	26.269098944241588	0.7272727223140496
¿De dónde eres?	Where are you from?	Where are you from?	100.00000000000004	0.999999995	VERB VERB PRON ADV PUNCT	VERB VERB PRON ADV PUNCT	100.00000000000004	0.999999995
Es perro viejo.	He's an old timer.	It's an old dog.	23.643540225079384	0.4999999950000001	PRON VERB DET ADJ NOUN PUNCT	ADV VERB DET ADJ NOUN PUNCT	75.98356856515926	0.8333333283333335
Ahí está la madre del cordero.	That's the snag.	There's the lamb's mother.	12.703318703865365	0.2857142808163266	DET VERB DET NOUN PUNCT	ADV VERB DET NOUN PART NOUN PUNCT	29.071536848410968	0.7999999952000001
No le conozco.	I don't know him.	I don't know him.	100.00000000000004	0.999999995	PRON VERB ADV VERB PRON PUNCT	PRON VERB ADV VERB PRON PUNCT	100.00000000000004	0.999999995
La palabra es plata y el silencio oro.	Speech is silver, but silence is golden.	The word is silver and silence is gold.	14.25876976452075	0.3076923027218935	NOUN VERB ADJ PUNCT PRON NOUN VERB ADJ PUNCT	DET NOUN VERB NOUN CCONJ NOUN VERB NUM PUNCT	14.25876976452075	0.5454545404958678
El axioma de Cole: La suma de la inteligencia de la humanidad es constante; la población crece.	Cole's Axiom: The sum of the intelligence on the planet is a constant; the population is growing.	Cole's axiom: The sum of the intelligence of humanity is constant; the population grows.	38.32427015001415	0.6923076873372783	ADJ PUNCT NUM PUNCT DET NOUN ADP DET NOUN ADP DET NOUN VERB DET ADJ PUNCT DET NOUN VERB VERB PUNCT	ADJ PUNCT NOUN PUNCT DET NOUN ADP DET NOUN ADP NOUN VERB ADJ PUNCT DET NOUN VERB PUNCT	52.18465264904082	0.9230769181065088
Más vale tarde que nunca.	Better late than never.	Better late than never.	100.00000000000004	0.999999995	ADV ADV ADV ADV PUNCT	ADV ADV ADV ADV PUNCT	100.00000000000004	0.999999995
De noche todos los gatos son pardos.	All cats are grey in the dark.	At night all cats are brown.	12.600736402830258	0.3076923027218935	NUM NOUN VERB ADJ ADP DET ADJ PUNCT	ADP NOUN NUM NOUN VERB ADJ PUNCT	42.38365628278778	0.7692307642603551
Si no hay noticias, son buenas noticias.	No news is good news.	If there's no news, that's good news.	19.070828081828378	0.36363635900826446	DET NOUN VERB ADJ NOUN PUNCT	ADV ADV VERB DET NOUN PUNCT DET VERB ADJ NOUN PUNCT	27.901593935858266	0.9090909041322315
Lo tienes bien merecido.	It serves you right.	You deserve it well.	10.682175159905848	0.0	PRON VERB PRON ADJ PUNCT	ADV VERB PRON ADV PUNCT	23.643540225079384	0.749999995
Las paredes oyen.	The walls have ears.	The walls hear.	27.534765745159184	0.5714285665306124	DET NOUN VERB NOUN PUNCT	DET NOUN VERB PUNCT	49.76093899250716	0.999999995
Está usted en su casa.	Make yourself at home.	You're at home.	46.30777161991026	0.5714285665306124	VERB PRON ADP NOUN PUNCT	PRON VERB ADV ADV PUNCT	14.058533129758727	0.4444444395061729
Este es el chico en quien pienso.	This is the boy I think about.	This is the guy I'm thinking about.	25.848657697858535	0.5714285664285715	DET VERB DET NOUN PRON VERB ADP PUNCT	DET VERB PRON NOUN PRON VERB VERB ADP PUNCT	32.799827854423846	0.999999995
¿Cómo puedes tener un ordenador portátil y no un móvil?	How can you have a laptop and not a cell phone?	How can you have a laptop and not a mobile phone?	76.91605673134588	0.899999995	AUX VERB PRON VERB DET NOUN CCONJ ADV DET NOUN NOUN PUNCT	AUX VERB PRON VERB DET NOUN CCONJ ADV DET NOUN NOUN PUNCT	100.00000000000004	0.999999995
Florencia es la ciudad más bonita de Italia.	Florence is the most beautiful city in Italy.	Florence is the most beautiful city in Italy.	100.00000000000004	0.999999995	NUM VERB ADV ADV ADJ NOUN ADP PROPN PUNCT	NUM VERB ADV ADV ADJ NOUN ADP PROPN PUNCT	100.00000000000004	0.999999995
Si no me conocías así, entonces simplemente no me conocías.	If you didn't know me that way then you simply didn't know me.	If you didn't know me like that, then you just didn't know me.	45.788313721339826	0.6666666616666668	ADV PRON VERB ADV VERB PRON ADV ADV ADV ADV ADV VERB ADV VERB PRON PUNCT	ADV PRON VERB ADV VERB PRON VERB DET ADV ADV ADV ADV VERB ADV VERB PRON PUNCT	76.24658586234858	0.8888888839506174
¿Dónde vives?	Where do you live?	Where do you live?	100.00000000000004	0.999999995	AUX VERB PRON VERB PUNCT	AUX VERB PRON VERB PUNCT	100.00000000000004	0.999999995
George es muy hablador.	George is quite talkative.	George is very talkative.	30.213753973567677	0.749999995	PRON VERB ADV ADJ PUNCT	PRON VERB ADV ADJ PUNCT	100.00000000000004	0.999999995
Este es el muñeco que fabricó ella misma.	This is a doll which she made herself.	This is the doll she made herself.	37.70794596593207	0.7999999950222222	DET VERB DET NOUN PRON PRON VERB PRON PUNCT	DET VERB DET NOUN PRON VERB PRON PUNCT	74.20884818558928	0.999999995
"¿Ella es joven? ""Sí."""	"Is she young? ""Yes."""	"Is she young? ""Yes."""	100.00000000000004	0.999999995	VERB PRON ADJ PUNCT NUM INTJ SYM SYM	VERB PRON ADJ PUNCT NUM INTJ SYM SYM	100.00000000000004	0.999999995
Quiero ir al extranjero.	I want to go abroad.	I want to go abroad.	100.00000000000004	0.999999995	PRON VERB PRON VERB ADV PUNCT	PRON VERB PRON VERB ADV PUNCT	100.00000000000004	0.999999995
Prefiero quedarme aquí mejor.	I would rather stay here.	I'd rather stay here.	54.75182535069452	0.6666666617283951	PRON AUX ADV VERB ADV PUNCT	PRON VERB ADV VERB ADV PUNCT	53.7284965911771	0.8888888839506174
Estoy muy ocupado últimamente.	I've been very busy lately.	I'm very busy lately.	54.75182535069452	0.6666666617283951	PRON VERB ADV ADV ADJ ADV PUNCT	PRON VERB ADV ADJ ADV PUNCT	59.855296782063895	0.999999995
Sé pelar una manzana.	I can peel an apple.	I can peel an apple.	100.00000000000004	0.999999995	PRON AUX VERB DET NOUN PUNCT	PRON AUX VERB DET NOUN PUNCT	100.00000000000004	0.999999995
Ayer compré un libro.	I bought a book yesterday.	I bought a book yesterday.	100.00000000000004	0.999999995	PRON VERB DET NOUN PRON PUNCT	PRON VERB DET NOUN PRON PUNCT	100.00000000000004	0.999999995
Yukio Mishima se suicidó en 1970.	Yukio Mishima killed himself in 1970.	Yukio Mishima committed suicide in 1970.	30.739407647563215	0.6666666616666668	PROPN PROPN VERB PRON NUM NUM PUNCT	PROPN PROPN VERB NOUN NUM NUM PUNCT	41.11336169005196	0.7999999950000002
El público aplaudió a la actriz.	The audience applauded the actress.	The audience applauded the actress.	100.00000000000004	0.999999995	DET NOUN VERB DET PROPN PUNCT	DET NOUN VERB DET PROPN PUNCT	100.00000000000004	0.999999995
En general a los chicos les gustan las chicas de cabello largo.	Generally speaking, boys like girls with long hair.	In general, boys like long-haired girls.	18.190371142855746	0.4285714236734694	ADV VERB PUNCT INTJ INTJ NOUN ADP ADJ NOUN PUNCT	ADP NOUN PUNCT INTJ INTJ ADJ NOUN PUNCT	28.93253943064403	0.6666666618055556
La escuela estaba de vacaciones por Navidad.	School has closed for the Christmas holidays.	The school was on holiday for Christmas.	7.267884212102741	0.2857142807142858	NOUN VERB DET ADJ DET NOUN NOUN PUNCT	DET NOUN VERB ADP NOUN ADP PROPN PUNCT	16.515821590069027	0.5454545404958678
Casi no queda vino.	There is little wine left.	There's almost no wine left.	30.213753973567677	0.3999999950000001	ADV DET ADJ NOUN VERB PUNCT	ADV VERB ADV DET NOUN VERB PUNCT	30.739407647563215	0.9090909041322315
Por cierto, ¿estás libre esta tarde?	By the way, are you free this afternoon?	By the way, are you free this afternoon?	100.00000000000004	0.999999995	ADP DET NOUN PUNCT VERB PRON ADJ ADJ NOUN PUNCT	ADP DET NOUN PUNCT VERB PRON ADJ ADJ NOUN PUNCT	100.00000000000004	0.999999995
Ese anciano cruzó la carretera con gran precaución.	The old man walked across the road carefully.	That old man crossed the road with great caution.	12.549310621989482	0.4705882303114187	DET ADJ NOUN VERB ADP DET NOUN ADV PUNCT	DET ADJ NOUN VERB DET NOUN DET ADJ NOUN PUNCT	32.46679154750989	0.8333333284722222
¿De verdad ocurrió ese accidente el año pasado?	Did that accident really happen last year?	Did that accident really happen last year?	100.00000000000004	0.999999995	AUX DET NOUN VERB VERB ADV NUM PUNCT	AUX DET NOUN VERB VERB ADV NUM PUNCT	100.00000000000004	0.999999995
Perdone que le moleste, ¿le importaría indicarme el camino hasta la estación?	I'm sorry to trouble you, but could you tell me the way to the station?	Excuse me for bothering you, would you mind indicating the way to the station?	33.66038364618527	0.4615384565384616	PRON VERB ADJ PART VERB PRON CCONJ ADV AUX PRON VERB PRON DET NOUN ADP DET NOUN PUNCT	VERB PRON INTJ VERB PRON PUNCT AUX PRON VERB VERB DET VERB ADP DET NOUN PUNCT	24.321629449915534	0.7368421003878117
Ésta es la razón de que él lo hiciera.	This is the reason why he did it.	This is why he did it.	53.137468984124546	0.8571428522448981	DET VERB DET NOUN ADV PRON VERB PRON PUNCT	PRON VERB ADV PRON VERB PRON PUNCT	48.35447404743731	0.7999999952000001
Es extraño que las luces de la empresa estén encendidas a esta hora.	It's odd that there should be a light on in the office at this hour.	It's strange that the company lights are on at this hour.	18.065141676274923	0.46153845665680476	PRON VERB ADJ ADP PRON AUX VERB DET NOUN ADP ADP DET NOUN ADP DET NOUN PUNCT	PRON VERB ADJ PRON DET NOUN NOUN VERB ADV ADP DET NOUN PUNCT	24.623798326813905	0.874999995
Ven aquí, John.	Come here, John.	Come here, John.	100.00000000000004	0.999999995	VERB ADV PUNCT PROPN PUNCT	VERB ADV PUNCT PROPN PUNCT	100.00000000000004	0.999999995
Hemos gastado toda la crema.	We have run out of cream.	We've spent all the cream.	13.741272855400096	0.18181817685950424	PRON VERB VERB PRON ADP NOUN PUNCT	PRON VERB VERB DET PRON NOUN PUNCT	32.17294420803808	0.7999999950000002
Él huyó al verme.	He ran away when he saw me.	He ran away to see me.	26.647313141084275	0.6153846104142012	PRON VERB ADV ADV PRON VERB PRON PUNCT	PRON VERB ADV ADV VERB PRON PUNCT	51.54486831107658	0.999999995
"Mi padre no bebe alcohol. ""El mío tampoco."""	"My father doesn't drink. ""Neither does my father."""	"My father doesn't drink alcohol. ""Mine neither."""	28.947421495675087	0.624999995	PRON NOUN VERB ADV VERB PUNCT PUNCT PRON VERB PRON NOUN PUNCT SYM	PRON NOUN VERB ADV VERB NOUN PUNCT PUNCT AUX ADV SYM SYM	37.38874911546707	0.9230769181065088
En mi barrio hay un gran supermercado.	There is a big supermarket in my neighborhood.	There's a big supermarket in my neighborhood.	74.20884818558928	0.7999999950222222	ADV VERB DET ADJ NOUN ADP PRON NOUN PUNCT	ADV VERB DET ADJ NOUN ADP PRON NOUN PUNCT	100.00000000000004	0.999999995
Australia es más pequeña que Sudamérica.	Australia is smaller than South America.	Australia is smaller than South America.	100.00000000000004	0.999999995	PROPN VERB ADV ADP PROPN PROPN PUNCT	PROPN VERB ADV ADP PROPN PROPN PUNCT	100.00000000000004	0.999999995
A este equipo lo dirige un buen entrenador.	This team is trained by a good coach.	This team is headed by a good coach.	59.694917920196445	0.874999995	DET NOUN VERB VERB ADP DET ADJ NOUN PUNCT	DET NOUN VERB VERB ADP DET ADJ NOUN PUNCT	100.00000000000004	0.999999995
¿Cuándo viste esa película?	When did you see the film?	When did you see that movie?	43.47208719449914	0.6666666616666668	ADV AUX PRON VERB DET NOUN PUNCT	ADV VERB PRON VERB DET NOUN PUNCT	64.34588841607616	0.9230769181065088
Comprendo lo que usted dice, pero no puedo estar de acuerdo.	While I see what you say, I can't agree with you.	I understand what you're saying, but I can't agree.	14.375752314440927	0.4705882303114187	VERB PRON VERB PRON PRON VERB VERB PRON AUX ADV VERB ADP PRON PUNCT	PRON VERB PRON PRON VERB VERB PUNCT CCONJ PRON AUX ADV VERB PUNCT	54.844980922047604	0.8333333283333335
"¿Estás cansado? ""No, en absoluto."""	"Are you tired? ""No, not at all."""	"Are you tired? ""No, not at all."""	100.00000000000004	0.999999995	VERB PRON ADJ PUNCT PUNCT ADV ADV ADV ADV DET SYM SYM	VERB PRON ADJ PUNCT PUNCT ADV ADV ADV ADV DET SYM SYM	100.00000000000004	0.999999995
John se quedó en casa como le dijeron.	John stayed at home as he was told.	John stayed home as he was told.	67.5291821812656	0.9333333283555556	PROPN VERB ADV ADV ADV PRON VERB VERB PUNCT	PROPN VERB ADV ADV PRON VERB VERB PUNCT	83.46140405906748	0.999999995
¿Cuánto costaría aproximadamente ir en taxi desde aquí?	About how much would a taxi be from here?	How much would it cost to drive by taxi from here?	16.59038701421971	0.4999999950500001	ADV ADV ADV PRON DET NOUN VERB ADP ADV PUNCT	AUX ADV PRON VERB PRON AUX VERB VERB NOUN ADP ADV PUNCT	17.242221289766636	0.7142857092857143
Carretera en obras.	Road under Repair.	Road in construction.	18.99589214128981	0.3333333283333334	NOUN ADP NOUN PUNCT	NOUN ADP NOUN PUNCT	100.00000000000004	0.999999995
Sin duda debes de estar agotado después de trabajar todo el día.	You must be worn out after working all day.	You must certainly be exhausted after working all day.	46.713797772819994	0.7777777727777778	AUX ADV VERB VERB ADP ADP PRON ADP NOUN PUNCT	AUX ADV ADV VERB ADJ ADP PRON DET NOUN PUNCT	16.233395773754946	0.8749999950781251
Por favor, mantente cercano.	Please stay within earshot.	Please stay close.	27.534765745159184	0.5714285665306124	INTJ VERB ADP NUM PUNCT	INTJ VERB ADV PUNCT	27.534765745159184	0.6666666617283951
A un hombre cuya mujer está muerta, se llama un viudo.	A man whose wife is dead is called a widower.	A man whose wife is dead is called a widower.	100.00000000000004	0.999999995	NUM NOUN PRON NOUN VERB ADJ VERB VERB DET NOUN PUNCT	NUM NOUN PRON NOUN VERB ADJ VERB VERB DET NOUN PUNCT	100.00000000000004	0.999999995
A una mujer, cuyo marido está muerto, se le llama viuda.	A woman whose husband is dead is called a widow.	A woman whose husband is dead is called a widow.	100.00000000000004	0.999999995	NUM NOUN PRON NOUN VERB ADJ VERB VERB DET NOUN PUNCT	NUM NOUN PRON NOUN VERB ADJ VERB VERB DET NOUN PUNCT	100.00000000000004	0.999999995
Por favor échame una mano.	Please give me a hand.	Please give me a hand.	100.00000000000004	0.999999995	INTJ VERB PRON DET NOUN PUNCT	INTJ VERB PRON DET NOUN PUNCT	100.00000000000004	0.999999995
Estás despedido.	You're fired.	You're fired.	0.0	0.999999995	PRON VERB VERB PUNCT	PRON VERB VERB PUNCT	100.00000000000004	0.999999995
¿No nos hemos encontrado antes?, preguntó el estudiante.	Haven't we met somewhere before? asked the student.	“Have we not met before?” the student asked.	12.605968092174914	0.4999999950000001	INTJ VERB PRON VERB ADV ADV PRON VERB DET NOUN PUNCT	PUNCT VERB PRON ADV VERB ADV X PUNCT DET NOUN VERB PUNCT	12.982679446701685	0.8571428521428571
